dataset_index,mechanism,strength,seed,bundle_key,task_hash,split_hash,n_original,n_injected,n_leak,bundle_path,bundle_sha256,bundle_source,strict_policy
8,M04,S3,13,94129213e1bd6b7c43d3,a351a33f5210cbbf4929a63ad29b05727728d09bc3b2dbea2f9b6852ca69777e,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S3,42,4b981a00138a98d3e11c,4476eede59c9aab0b23edb17a9b6022859786c080d9a8368dd91eec9cb989f1e,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S3,2026,40803bddc5e2fd481c37,2965bbfcb721ea2af8d13651a01e5b69578f7dbe97c893911b6289c81bdc0275,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S3,3407,d09a8e3cdddbefc5b4ba,c245fe9c62697dad45c1ea95b43c55e68384c94c8ade8a28dd359a0899ec29d5,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S3,7777,19039f7460a0b44466d1,52ee3a8086adc0e0999014064b6b3978eaf5f4855fb0afb087155586a2a6dbdf,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S4,13,1271c59d2abbeea0346c,424c1110d1713efc0a47b4510e875aeb81058461518e24b47653311dd1a697a2,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S4,42,415b70b2a3547f568136,46f6ea365ae2f72b808fcfaaf527515ab74e50071ab79c9ac4ccffaef90e4f4c,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S4,2026,04e7ffdbf07fda6f1aba,9a95fb49933e98f0958feb7317270d1a63e1b51a533d0f4cba035a79bdc58adc,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S4,3407,e5ac480ec1895a5c4d15,4be48d86b4ec1277ce843ac625f783e5e5d7809dd6f7306fa8ab474b30e108b3,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S4,7777,e7c7953de79f8668b5b5,bf8a504b6fc9541df552359b8e62e7eec2ec7b130750707dc3abe7fd6eefb579,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S5,13,f2738c82464ebba2fbe1,9f36d353c9bbbca7bacf04dac8eb91cece0f77891216db8c1f64f952598ec922,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S5,42,2f99502fcbed5931ddad,d24a571dedeecd4cb3b11731e5731990905cfcdaae0031602f37f8e6416ca7f3,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S5,2026,4590729e1e7bcfcf2a28,0d22dc512b04cf0fd5cecbfb9c7018acf18ece67b92f8b333176a2459cb86328,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S5,3407,5a88059ee1995470d5a4,a94d85471977dc3935667b92196093708893cab551a05b7af4bfd6f671f6fc63,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M04,S5,7777,034506a3704052f7832f,e4ad1af0e12b2d12b08823e796dc990221ad2d9e0fa7a4808afda4e7194718cc,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S1,13,3059b3733120cd595b44,a279c847831338e74d89a862c2a2c0b6bf06a0a788e2dc40792f5b1cfc84bff1,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S1,42,ad5038cc1c099c378234,f7f348409b643e206f9ac44e5ef66a2f85e5c491c96ea9e2883dc64a60391818,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S1,2026,7c0f2ded1081d7fd6c3b,8dc615d806ded94beabb4650bfec2e47da3a7ff20918b2a2cce4170555323648,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S1,3407,d4dc9fd80f442b97f796,c126e351e24c8b4ae326df97df91ed075298bd555363b543889fa98cb417f61c,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S1,7777,222941b9b3ac500ff93b,cf3fa66ad88ef57890e19f6c0b4af6563be25d04d3fdee3f33aa3e7733354535,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S2,13,a14e85ed00f637f4a498,aaa13996e7cd7bcdd9b3932a8951f99f593b564e21f70775f8211a2733f88b8c,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S2,42,0b6f0e9fbb001f5302c1,12d190bdd71c3ff4953769ec5422c3cd524236056b8071c456dfdd388f5b23a8,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S2,2026,620887512b927ee94cbd,accdb688fc7a96d9c7cfe9e24139eaa72376cbe5655d98837a3840e406252420,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S2,3407,54362d42be4886a4f90e,f2820b77949238ca5c954e12ad0611e69b89c59dbcdb499999119bb47ac52bad,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S2,7777,5e976d56c500d12ceaec,60d80ef250e321aa39dbcd7ac57fde958b190dd5d517ffd01b302f7e6d15738e,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S3,13,1d61a4163f67d3d6a210,3deea245328b3bd83061bb4b6e7a37356d25128366a550ce9c390c823a37ec7f,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S3,42,7a26cfd7a9abc60db16f,c7498ab53a10cfa65ad66c5ab613c5848fbd936ea03dceb3efe42055fb377518,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S3,2026,18e4ef5405a33f856fea,d691eff4eaf49f9561e0a1cda981604acf35149be64295661fe46ae6fd5380e1,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S3,3407,e7f5e23fa4e4012c8847,196b598380b00493ae509e2bc6c0834f4a007b8642f2d24c5314d2bb8a4583a2,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S3,7777,1f69708d36dddf598ccd,5a8c2f170ce3c809866798491d465ac01b2269972568e1f74f5de898b2a54112,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S4,13,62804c3d4de417ecbffe,d8701feaa05c357977c196c9241a77c4cbec0ec2d7ec8d71ed4c83e48d2e2cf5,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S4,42,6c9cdca9a62e55c6345a,1c2d8e11ee6c276010a5bbcec29fbad25bd7ce0934296b8a84642e1c14fdd061,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S4,2026,d073e30882577813f97a,be450dae1d17d5c6ff2fd97877408e48751b41b812b95ff101f53c93836026ff,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S4,3407,5fdee64981f0ec16e2b6,d936fcca9e0476fe5ee47f3de9c4a448cf8c0dde27220966d02fc68cc17a3cd6,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S4,7777,29fef79200220f25f6f3,630b19c8911cf39593342208f0b1d2d20e8572ac46920e925b078e60f932aba7,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S5,13,8a30d963dcc8e7a86514,27f420b2207f49639ae204df03bc299524d990785d86c5c4df3bbe6620efb554,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S5,42,2cff661cda747b478f99,07684d61f04e5f4f0f937c4bf4fdedf17a1a64daa1b05488ba18f7f4c3e59f72,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S5,2026,e61e8c2a3de9b0ee7852,c25815913ae0a76076be9e5152724971c6bb0acd940e845b8b89ef405b59f091,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S5,3407,bd35589df988ad6b1ebe,5ac7fd4130256bcb7dd7d0d0b90e57a56c7738250f110b4a094daba001e8e9ef,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M05,S5,7777,cf3b4e0f59a3ec77be14,13c5e6306dba2b660f43ebfda31c2f5e65630d7aedb4444a0969d4dfb95946a2,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/structured_prior_replacement_v1/task_bundles/panel_08.npz,4ffc0c55bfa8c3640f39ce673c275f444c39c05d0aacc36585370e858edee2bd,structured_prior_v1,"X[:, ~leakage_mask]"
8,M06,S1,13,M06_S1_13,9abfe9b4ae2d630218091ac8d993515b98755e5d2431c55d926d9973d3d74dd9,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S1,42,M06_S1_42,60a4c811e4c403d4c5d268a96151c6ba25bff8986ac6a6842cdd55debf983262,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S1,2026,M06_S1_2026,8ef7ecfd999abe5535930015998e75e617f93a92c127c83de729ec94e1211765,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S1,3407,M06_S1_3407,e5ede508902633c01294f03fa51a0b92eb8ff056564af69a4a3bad40288484ec,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S1,7777,M06_S1_7777,4738903cbf666c1f1aae11e4111011d99aad2f799b2ffd8e267a9600c5adaa66,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S2,13,M06_S2_13,e49299af540df35d73c9b8386c43ff997d8098ec50c781652a3acf8a32d36d8d,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,2,2,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S2,42,M06_S2_42,16fd51057d49eec9674250bcc7992d702371ea87427e7d9b7af212d9ebfbb6a0,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,2,2,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S2,2026,M06_S2_2026,79358a302d6ea1a88061feaa86dce9704d9e019a951683f5c825b45dde3f1277,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,2,2,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S2,3407,M06_S2_3407,ebbe2e689835c506fc51a1ee52b493a16cb5b9dd3985efaf2a4a8afb56cde762,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,2,2,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S2,7777,M06_S2_7777,28b02b6530d285659344f09c0be590306bdd41e1c7ec6174bd8edb3bcf96c1fc,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,2,2,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S3,13,M06_S3_13,80258c5802da78c502cbb76b60d1637963c29341b67aa40e91a0a462dcc4ec1d,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,4,4,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S3,42,M06_S3_42,dc7ed63b3c78bc0d1fd994130f417fe4c4ca4977d50136fd2a8bc8a10191b86f,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,4,4,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S3,2026,M06_S3_2026,0ed48707a0cba36b232a712b85daf15b29957c00fdba6b078d72b24c72c90538,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,4,4,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S3,3407,M06_S3_3407,4eaa1a131239b56a3ef142c7db2df62c2a2da853cb3834989b78c31cf6ed52b7,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,4,4,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S3,7777,M06_S3_7777,babe1a4bddf94d16b5030328ea09108a5c100defa80296459d0d8eb693df334f,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,4,4,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S4,13,M06_S4_13,b9be3f6c488fb7972533e8c8c306bc4d936f9bc445d5cdd3e1f32ac2decc1db4,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,6,6,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S4,42,M06_S4_42,f42d6cc4b51ee4599862c049f761a3898393ffe75c2527cd7982cf078843cd9c,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,6,6,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S4,2026,M06_S4_2026,3611ba78681bd37b865e661fea1604280a757056e285d5b5be5bad0b84d05e08,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,6,6,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S4,3407,M06_S4_3407,642685d1ac3f682c5dd4f60734885915271c14eac81301288295980c88e0d256,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,6,6,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S4,7777,M06_S4_7777,cd3376374c24d97cb262ca44bc6da76c915d74b27b06ad4e268edc7425c15314,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,6,6,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S5,13,M06_S5_13,751757bcbf7793a80d20748ea6bc948ffecc064b60160eb3db82d4250caca240,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,8,8,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S5,42,M06_S5_42,5a6960c0b6fd1a973bf7b2ead32377369947c59175cf57560be97604f9a442a5,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,8,8,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S5,2026,M06_S5_2026,d612e301425189b33392d32b14aaa3ce99dbb0939d79a87c3f60e9daf0627af4,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,8,8,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S5,3407,M06_S5_3407,0a5ff4d7bd588e9a248059aec66847fdfeaf95f76bb12f2a5a7ccfc931893a62,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,8,8,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M06,S5,7777,M06_S5_7777,7d6f20237a6fe3b71aa3c1c88dcaeb753addb9eee57124abb39edad1057d1f1c,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,8,8,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
8,M07,S1,13,M07_S1_13,26b0c9f0628233a40e9e426f3903732984f5c0cf93ecff02d1bd2263e7dcf72e,9cd6d1c659ee81bc6591dcc4248f1ec9dde34de14cc333bef72744e9b4d2469d,12,1,1,results/corrected_v2/task_bundles/panel_08.npz,ee9dbfbd54121d454836c74c6f560036098a142129be6c64bfa184fb3771b856,corrected_v2_base,"X[:, ~leakage_mask]"
